Country, Variable, Unit, Symbol, "1964", "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Equatorial Guinea, National Rainfall Index (NRI), mm/year, X, , , , 2803, , , , 2944, , 2343, , , , , , 2407, , , , , , , 2609, , , , 2638, , , , , 2667, , , , , 2447, , , , , , , , , , , , , , , , , , , , 
Eritrea, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 384, , , , , , , , , , , , , , , , , , , , 
Eritrea, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 384, 384
Eritrea, Long-term average annual precipitation in depth, mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 384, 384, 384, 384, 384, 384, 384, , 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384, , 
Eritrea, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 45.16, 46.72, 46.72, 46.72, 46.71
Eritrea, National Rainfall Index (NRI), mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 396, 387, 378, 369, 360, 351, 342, , 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333
Eritrea, National Rainfall Index (NRI), mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 405, , , , , , , , 333, , , , , , , , , , , , , , , , , , , 
Estonia, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 626, , , , , , , , , , , , , , , , , , , , 
Estonia, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 626, 626
Estonia, Long-term average annual precipitation in depth, mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 626, 626, 626, 626, 626, 626, 626, 626, , 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, 626, , 
Estonia, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.31, 28.38, 28.38, 28.38, 28.38, 28.38, 28.38, , 
Estonia, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 28.38, 28.38
Estonia, National Rainfall Index (NRI), mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 658.4, , 648.06, 643.61, 639.17, 634.73, 630.29, 625.84, , 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4, 621.4
Estonia, National Rainfall Index (NRI), mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 652.5, , , , , , , 621.4, , , , , , , , , , , , , , , , , , , , 
Eswatini, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 788, , , , , , , , , , , , , , , , , , , , 
Eswatini, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 788, 788
Eswatini, Long-term average annual precipitation in depth, mm/year, X, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, , 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, , 
Eswatini, Long-term average annual precipitation in volume, 10^9 m3/year, E, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, 13.68, , 
Eswatini, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 13.68, 13.68
Eswatini, National Rainfall Index (NRI), mm/year, I, 847.06, 839.33, 831.59, 823.85, 816.11, 808.38, 800.64, , 833.08, 873.25, 913.42, , 921.63, 889.66, 857.69, 825.71, 793.74, 761.77, , 720.08, 710.35, 700.63, , 738.13, 785.35, 832.58, , 856.05, 832.3, 808.55, , 767.7, 750.6, 733.5, 716.4, 699.3, 682.2, 665.1, , 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648
Eswatini, National Rainfall Index (NRI), mm/year, X, , , , , , , , 792.9, , , , 953.6, , , , , , , 729.8, , , , 690.9, , , , 879.8, , , , 784.8, , , , , , , , 648, , , , , , , , , , , , , , , , , , 
Ethiopia, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 848, , , , , , , , , , , , , , , , , , , , 
Ethiopia, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 848, 848
Ethiopia, Long-term average annual precipitation in depth, mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 848, 848, 848, 848, 848, 848, 848, , 848, 848, 848, 848, 848, 848, 848, 848, 848, 848, 848, 848, 848, 848, 848, 848, 848, 848, , 
Ethiopia, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 936.45, 963.53, 963.53, , 963.53
Ethiopia, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 963.53, 
Ethiopia, National Rainfall Index (NRI), mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1122.17, 1112.33, 1102.5, 1092.67, 1082.83, , 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073, 1073
Ethiopia, National Rainfall Index (NRI), mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1132, , , , , , 1073, , , , , , , , , , , , , , , , , , , , , 
Fiji, Long-term average annual precipitation in depth, mm/year, , 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, 2592, , 
Fiji, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2592, 2592
Fiji, Long-term average annual precipitation in volume, 10^9 m3/year, E, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, 47.36, , 
Fiji, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 47.36, 47.36
Fiji, National Rainfall Index (NRI), mm/year, I, 2344.57, 2329.14, 2313.71, 2298.29, 2282.86, 2267.43, , 2400.2, 2548.4, 2696.6, 2844.8, , 2927.71, 2862.43, 2797.14, 2731.86, 2666.57, 2601.29, , 2466, 2396, 2326, , 2291.25, 2326.5, 2361.75, , 2392.29, 2387.57, 2382.86, 2378.14, 2373.43, 2368.71, , 2366.4, 2368.8, 2371.2, 2373.6, , 2376, 2376, 2376, 2376, 2376, 2376, 2376, 2376, 2376, 2376, 2376, 2376, 2376, 2376, 2376, 2376, 2376, 2376
Fiji, National Rainfall Index (NRI), mm/year, X, , , , , , , 2252, , , , , 2993, , , , , , , 2536, , , , 2256, , , , 2397, , , , , , , 2364, , , , , 2376, , , , , , , , , , , , , , , , , , 
Finland, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 536, , , , , , , , , , , , , , , , , , , , 
Finland, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 536, 536
Finland, Long-term average annual precipitation in depth, mm/year, X, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, , 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, 536, , 
Finland, Long-term average annual precipitation in volume, 10^9 m3/year, E, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.25, 181.4, 181.39, 181.39, 181.39, 181.39, 181.39, 181.39, 181.39, 181.39, 181.41, 181.41, 181.41, 181.41, 181.41, 181.42
Finland, National Rainfall Index (NRI), mm/year, I, , , 534.87, 531.34, 527.81, 524.29, 520.76, 517.23, , 512.23, 510.77, , 512.6, 515.9, 519.2, 522.5, 525.8, 529.1, , 552.45, , 575.66, 578.81, 581.97, 585.13, 588.29, 591.44, , 585.15, 575.7, 566.25, 556.8, 547.35, , 528.1, , 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3, 518.3
Finland, National Rainfall Index (NRI), mm/year, X, , 538.4, , , , , , , 513.7, , , 509.3, , , , , , , 532.4, , 572.5, , , , , , , 594.6, , , , , , 537.9, , 518.3, , , , , , , , , , , , , , , , , , , , , 
France, Long-term average annual precipitation in depth, mm/year, , 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, , 
France, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 867, 867
France, Long-term average annual precipitation in volume, 10^9 m3/year, E, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.32, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, 476.06, , 
France, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 476.06, 476.06
France, National Rainfall Index (NRI), mm/year, I, 838.01, 829.83, 821.64, 813.46, 805.27, 797.09, , 785.2, 781.5, 777.8, 774.1, , 788.9, 807.4, 825.9, 844.4, 862.9, 881.4, , , 751.88, 722.87, 693.85, 664.83, 635.82, , 641.98, 677.17, 712.35, 747.53, 782.72, , 817.91, 817.93, 817.94, 817.96, 817.97, 817.99, , 818, 818, 818, 818, 818, 818, 818, 818, 818, 818, 818, 818, 818, 818, 818, 818, 818, 818
France, National Rainfall Index (NRI), mm/year, X, , , , , , , 788.9, , , , , 770.4, , , , , , , 899.9, 780.9, , , , , , 606.8, , , , , , 817.9, , , , , , , 818, , , , , , , , , , , , , , , , , , 
Gabon, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1831, , , , , , , , , , , , , , , , , , , , 
Gabon, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1831, 1831
Gabon, Long-term average annual precipitation in depth, mm/year, X, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, , 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, 1831, , 
Gabon, Long-term average annual precipitation in volume, 10^9 m3/year, E, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, 490.1, , 
Gabon, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 490.1, 490.1
Gabon, National Rainfall Index (NRI), mm/year, I, , , , 1850.4, 1862.8, 1875.2, 1887.6, , 1906, 1912, 1918, , 1906, 1888, 1870, 1852, 1834, , 1881.67, 1947.33, , 2015.5, 2018, 2020.5, 2023, 2025.5, , 1944.75, 1861.5, 1778.25, , 1716, 1737, 1758, 1779, 1800, 1821, , 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842, 1842
Gabon, National Rainfall Index (NRI), mm/year, X, , , 1838, , , , , 1900, , , , 1924, , , , , , 1816, , , 2013, , , , , , 2028, , , , 1695, , , , , , , 1842, , , , , , , , , , , , , , , , , , , 
Gambia, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 836, , , , , , , , , , , , , , , , , , , , 
Gambia, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 836, 836
Gambia, Long-term average annual precipitation in depth, mm/year, X, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, , 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, 836, , 
Gambia, Long-term average annual precipitation in volume, 10^9 m3/year, E, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, 9.45, , 
Gambia, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 9.45, 9.45
Gambia, National Rainfall Index (NRI), mm/year, I, , , 889.48, 834.26, 779.04, 723.82, , 689.23, 709.85, 730.48, , 747.86, 744.61, 741.37, 738.13, 734.89, 731.64, , 724.62, 720.84, 717.06, 713.28, , 725.52, 741.53, 757.55, 773.57, 789.58, , , 733.87, 716.93, 700, 683.07, 666.13, 649.2, 632.27, 615.33, , 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4, 598.4
Gambia, National Rainfall Index (NRI), mm/year, X, , 944.7, , , , , 668.6, , , , 751.1, , , , , , , 728.4, , , , , 709.5, , , , , , 805.6, 750.8, , , , , , , , , 598.4, , , , , , , , , , , , , , , , , , 
Georgia, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, , 
Georgia, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1026, 1026
Georgia, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, 71.51, , 
Georgia, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 71.51, 71.51
Georgia, National Rainfall Index (NRI), mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1304.8, 1277.4, , 1222.5, 1195, 1167.5, , 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140, 1140
Georgia, National Rainfall Index (NRI), mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1250, , , , 1140, , , , , , , , , , , , , , , , , , , , , , 
Germany, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 700, , , , , , , , , , , , , , , , , , , , 
Germany, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 700, 700
Germany, Long-term average annual precipitation in depth, mm/year, X, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, , 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, 700, , 
Germany, Long-term average annual precipitation in volume, 10^9 m3/year, E, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.88, 249.89, 249.9, 249.91, 249.92, 249.92, 249.92, 249.92, 249.92, 249.92, 249.93, 249.93, 249.94, 249.96, 249.97, 249.97, 249.98, 249.98, 249.99, 250, 250.02, 250.14, 250.17, 250.19, 250.31, 250.07, 250.07, , 
Germany, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 250.07, 250.07
Germany, National Rainfall Index (NRI), mm/year, I, , , , , 732, , 676.63, 675.05, 673.48, , 689.1, 706.3, 723.5, 740.7, 757.9, , 771.2, 767.3, 763.4, 759.5, , 753.58, 751.55, 749.52, 747.5, 745.48, 743.45, 741.42, , , 796.48, 802.05, 807.63, 813.2, 818.77, 824.35, 829.92, , 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5, 835.5
Germany, National Rainfall Index (NRI), mm/year, X, , , , 785.8, , 678.2, , , , 671.9, , , , , , 775.1, , , , , 755.6, , , , , , , , 739.4, 790.9, , , , , , , , 835.5, , , , , , , , , , , , , , , , , , , 
Ghana, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1187, , , , , , , , , , , , , , , , , , , , 
Ghana, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1187, 1187
Ghana, Long-term average annual precipitation in depth, mm/year, X, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, , 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, 1187, , 
Ghana, Long-term average annual precipitation in volume, 10^9 m3/year, E, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, 283.15, , 283.14
Ghana, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 283.15, 
Ghana, National Rainfall Index (NRI), mm/year, I, , , , 1294, 1277, , 1246.75, 1233.5, 1220.25, , 1209.8, 1212.6, 1215.4, 1218.2, , 1224.56, 1228.11, 1231.67, 1235.22, 1238.78, 1242.33, 1245.89, 1249.44, , , 1194.71, 1197.43, 1200.14, 1202.86, 1205.57, 1208.29, , 1196.86, 1182.71, 1168.57, 1154.43, 1140.29, 1126.14, , 1112, 1112, 1112, 1112, 1112, 1112, 1112, 1112, 1112, 1112, 1112, 1112, 1112, 1112, 1112, 1112, 1112, 1112
