Country, Variable, Unit, Symbol, "1964", "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Nauru, Gross Domestic Product (GDP), current US$, X, , , , , , , 15348249, 16836297, 19837442, 25687472, 33416569, 33584876, 34116149, 34151781, 37011986, 38188129, 41906870, 44687771, 42460541, 40728537, 40088939, 33043153, 33338727, 37080010, 43082270, 45583799, 49240679, 45542527, 42651895, 36808648, 36687951, 34855303, 33747506, 30924695, 23998442, 24577402, 21716446, 19036854, 19063036, 24101093, 27622674, 26293013, 25392074, 23111569, 41545798, 54243181, 59277212, 87909825, 120537585, 118178364, 132826895, 104353153, 118168204, 128743386, 138203620, 132846561, 135412204
Nepal, Gross Domestic Product (GDP), current US$, X, 496098775, 735267086, 906811949, 841974030, 772230300, 788641965, 1040760767, 1060939330, 1230799317, 1144162554, 1457682046, 1616818498, 1493848444, 1484057785, 1749146233, 1987385688, 2089013873, 2374579869, 2511868658, 2491862427, 2569210292, 2740969753, 2818322676, 3142208817, 3545091543, 3524780268, 3780186252, 3468572521, 3756770670, 3787172382, 4330701346, 4534418924, 4713497173, 5191233802, 4895254796, 5380887241, 5730380115, 5890906180, 5979106917, 6640050345, 7583936379, 8712956962, 9612268933, 11874967348, 12840249548, 14179393341, 18364611126, 21111604731, 20639060736, 20961661967, 22430489214, 23667157889, 24288431487, 29443014181, 31731890061, 34268254394, 33078667233
Netherlands (Kingdom of the), Gross Domestic Product (GDP), current US$, X, 18699380731, 21000586933, 22867203317, 25087562181, 27817605743, 31503868835, 38165079668, 44579637546, 54706271700, 72268379711, 85467497092, 100644061199, 109808656392, 128274400980, 156893580663, 179673484658, 195159012521, 164138218696, 158481135134, 153440080233, 143909005420, 143847196331, 200866996689, 245040290586, 261900459753, 258323626722, 318327698511, 327493478838, 362982325157, 353546671494, 379140468744, 452286986033, 450474537512, 416790293190, 438018541028, 446885585791, 416442466339, 431209564120, 471635418513, 578770006048, 657200151484, 685075610605, 733303295424, 847438025012, 948032773654, 868024955021, 846554894931, 904085980796, 838971306991, 876923518850, 890981311078, 765264949781, 783528181705, 833869641687, 914043438180, 910194347569, 913865395790
New Zealand, Gross Domestic Product (GDP), current US$, X, 7274144351, 5654463586, 5863733231, 5961418094, 5180597621, 5761588762, 6623846821, 7937704851, 9657216000, 12704731201, 14261899749, 13824222272, 13904026141, 15206078653, 18466962199, 20997391444, 23364631647, 25180539488, 25083138976, 24888872079, 23947947636, 24107770570, 30291755402, 38456571590, 46270939099, 44634198122, 45440191226, 43833503908, 42061097062, 45641389596, 53564090984, 63152092361, 69492506947, 69302800973, 57179739141, 59921764996, 54443834073, 54109071953, 62520383454, 83910383617, 102446423240, 114722273546, 111542010886, 137191444429, 133128861234, 121374699098, 146517541181, 168291357112, 176206659723, 190905755066, 201313497221, 178064471138, 188838342528, 206623758800, 211953111036, 213434571358, 212043859128
Nicaragua, Gross Domestic Product (GDP), current US$, X, 347119918, 564290020, 607140010, 657140011, 692859985, 750000003, 1140274489, 1213649602, 1293333421, 1605730509, 2233136620, 2335240613, 2713229207, 3288777380, 3143871238, 2249972165, 2844847269, 3002204959, 3355966405, 3631192002, 3732528304, 3596890328, 3640613436, 3704287412, 3357504752, 3428491368, 3554967505, 3653862335, 3874553066, 4133618242, 3848588180, 4118083965, 4293734931, 4375338783, 4619894994, 4839838057, 5092553708, 5333911402, 5206313233, 5304485890, 5773621221, 6300251491, 6763672215, 7423374949, 8496967421, 8298702543, 8758602360, 9774329500, 10532017440, 10982988173, 11880438655, 12756696290, 13286093197, 13785892849, 13025221836, 12611205562, 12621465938
Niger, Gross Domestic Product (GDP), current US$, X, 582816396, 673383510, 702296080, 665586873, 641214227, 625867984, 580985639, 622599077, 780685556, 832117048, 955648096, 1217118321, 1440362797, 1700814438, 2302630828, 3014474898, 3671649376, 3202222497, 2919022906, 2608745056, 2113703068, 2083800653, 2694918600, 3117664402, 3240725553, 3024502300, 3590556747, 3407853980, 3540509618, 3250383223, 2010194664, 2431547476, 2603260055, 2397173991, 2738956662, 2694524660, 2350823802, 2559949337, 2919220254, 3594328068, 3943325163, 4585801120, 4966573191, 5764974958, 7252784463, 7208347778, 7631442274, 8600812558, 9166697852, 10147446806, 10877077986, 9676541052, 10398863668, 11185105961, 12808662634, 12916460168, 13741378260
Nigeria, Gross Domestic Product (GDP), current US$, X, 5552931091, 5874422512, 6366792664, 5203135937, 5200895982, 6634187316, 29387650369, 34092545940, 41458899352, 47633745851, 77128915025, 98080029481, 119638336796, 139210441182, 155339754308, 187977487265, 243850991734, 225528021306, 221321141710, 219144149580, 216370854861, 210154456241, 112921378985, 60925781757, 69565273403, 56330724748, 61535970793, 59544904628, 52376403674, 56974940663, 49502352857, 50503643016, 53586242932, 56111306543, 58207544173, 59372613486, 69448734169, 74030397750, 95385852282, 104911988428, 136385953665, 176134042426, 236104043606, 275625666712, 337035465292, 291880122652, 363359825763, 410334556936, 459375974637, 514966205496, 568498788218, 494582603949, 404649125399, 375769719405, 421821319413, 474516650002, 429898765802
North Macedonia, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2739202118, 2963449626, 3559611794, 4707029598, 4642001493, 3912995037, 3765731208, 3863608393, 3772861492, 3709646980, 4018349891, 4946289079, 5682786308, 6258611723, 6861220709, 8336484627, 9909546094, 9401730652, 9407160111, 10494629802, 9745267306, 10817712030, 11362256666, 10064513038, 10672464612, 11307061190, 12683068033, 12547045163, 12263699877
Norway, Gross Domestic Product (GDP), current US$, X, 7159202706, 8058681060, 8696460205, 9514496703, 10159934137, 11063065083, 12814194863, 14583103533, 17358481291, 22534123432, 27145652980, 32877543120, 35942160909, 41508030439, 46523534751, 53132594368, 64439056748, 63596562434, 62646871992, 61627522383, 62058271863, 65416626281, 78692809868, 94230754959, 101900521458, 102633789558, 119790885939, 121871665528, 130838022523, 120578577004, 127131746333, 152030652228, 163519897878, 161356612879, 154163415383, 162285054631, 171246320609, 173973105616, 195524704853, 228857968094, 264510322660, 308884284051, 345579573805, 400939380154, 462250000000, 386188338192, 428757038467, 498283438454, 509506317147, 522761531915, 498410050251, 385801550067, 368819929542, 398393955269, 436999692591, 405510000000, 362522347110
Oman, Gross Domestic Product (GDP), current US$, X, 61872522, 63279972, 67759970, 107151837, 188879842, 239999800, 268409418, 315323809, 384188039, 505851171, 1723549414, 2195592765, 2680975810, 2870460136, 2870763309, 3910653283, 6256014459, 7551882717, 7942132038, 8397088881, 9254100985, 10280627288, 8138146052, 8532893254, 8293439321, 9268487498, 11556031285, 11216011847, 12314773602, 12355925807, 12775839352, 13650077268, 15108709148, 15662333330, 13996914687, 15593456224, 19507452507, 19452000476, 20142756174, 21633708221, 24763713001, 31081991724, 37215779657, 42085379490, 60905452458, 48388363516, 56913065779, 67872692583, 76511059935, 78555637365, 80686854744, 68399663321, 65480507170, 70598026283, 79788768970, 76331518668, 63367601873
Pakistan, Gross Domestic Product (GDP), current US$, X, 5130407637, 5884711992, 6466610638, 7403821772, 8090088413, 8632927105, 13139261768, 13975754332, 8251877546, 8848524430, 11660558124, 14715396177, 17254057789, 19819587047, 23338322130, 25797571983, 30994277554, 36820056616, 35851006582, 36399712132, 39160686647, 38840362265, 40497845025, 43113077983, 49155354318, 49100245566, 51666173856, 55973297636, 62958367556, 62134067176, 66919638536, 77266091761, 76999762382, 77394422577, 77886383085, 77779555708, 76865936391, 73268805041, 80353156003, 90990621089, 104351933422, 117708404552, 136319529010, 152124000286, 151087475340, 161537631710, 174507923711, 211671575683, 214641658203, 220268616258, 248949386617, 267035292424, 277521027411, 302709723378, 284149941136, 253087564027, 257829183030
Palau, Gross Domestic Product (GDP), current US$, X, , , , , , , 9329342, 10252214, 11260422, 12370140, 13593988, 14943283, 16430508, 17998720, 19791411, 21787685, 23985315, 26404610, 29067928, 31999885, 36157232, 41172756, 46884005, 53387485, 60793091, 69225960, 78828589, 86830055, 93339143, 85930969, 90957049, 110390638, 131829805, 142772230, 147951543, 143115248, 147833000, 158159000, 161615000, 157963000, 173374000, 184737750, 189300641, 194863078, 198236766, 183685219, 183691063, 193499000, 211563375, 224039313, 243668813, 278824781, 296749781, 287564063, 285331219, 280429406, 263573663
Palestine, Gross Domestic Product (GDP), current US$, X, , , , , , , 177351765, 203508476, 295349517, 368223892, 576733002, 578942448, 680264614, 700446989, 728337644, 846107296, 1073980249, 991661360, 1054084858, 1093711709, 1076050329, 1004702951, 1612806022, 1778518685, 1876876251, 1783015176, 1935843863, 2086781015, 2573316615, 2771980343, 2843300000, 3282800000, 3409600000, 3759800000, 4067800000, 4271200000, 4313600000, 4003700000, 3555800000, 3968000000, 4603100000, 5125700000, 5348300000, 5815700000, 7310400000, 8085700000, 9681500000, 11186100000, 12208400000, 13515500000, 13989700000, 13972400000, 15405400000, 16128000000, 16276600000, 17133500000, 15561300000
Panama, Gross Domestic Product (GDP), current US$, X, 636136900, 698712900, 761289000, 847794300, 912064400, 1001005000, 1165333385, 1314855647, 1444770309, 1652542039, 1888635855, 2115327197, 2246617833, 2382036383, 2824181964, 3232501573, 4119430014, 4639007186, 4911753244, 5160443726, 5455502197, 5817497921, 6146489863, 6338585829, 5664681106, 5679788471, 6174496595, 6789366381, 7718004533, 8428399355, 8987604309, 9187718800, 9472434539, 10246723070, 11108703334, 11641052103, 11808001717, 11998017406, 12470313088, 13141769599, 14407965057, 15714094294, 17413362943, 21295984230, 25155888616, 27116635565, 29440287581, 34686224301, 40429734384, 45599994005, 49921464365, 54091713776, 57907695409, 62202725204, 64928273258, 66787866841, 52938074266
Papua New Guinea, Gross Domestic Product (GDP), current US$, X, 305312044, 344159480, 390973233, 441706910, 485160824, 551237317, 1097370106, 1225105100, 1465909721, 2217532555, 2511134759, 2321311750, 2497393903, 2749854725, 3341200078, 3844054652, 4266721029, 4186910775, 3969694264, 3956102423, 3915900828, 3703105549, 4082771792, 4847281623, 5636651761, 5467860036, 4966130360, 5840933811, 6616763424, 7520613457, 8042635507, 7316196524, 7785782980, 7441503107, 5688162313, 5190526106, 5289216337, 4637053588, 4606800660, 5616509038, 6312881925, 7355124322, 8354911627, 9545029472, 11670891352, 11619455061, 14250785792, 17985138443, 21295165207, 21261338048, 23210823986, 21723439635, 20758874954, 22742696403, 24215853486, 24828833504, 23619098122
Paraguay, Gross Domestic Product (GDP), current US$, X, , 400129691, 421700442, 451524125, 477012513, 512728946, 680195559, 760225508, 879730242, 1138822097, 1525408062, 1728964670, 1943497592, 2393290421, 2928306295, 3908566500, 5088315995, 6434072027, 6691466139, 7427523783, 6092123045, 5199513395, 6184998189, 5186388499, 6903376499, 4991118986, 6022338301, 7148182526, 7373926970, 7864110779, 8984537295, 10440241257, 11330428644, 11484007928, 10246124812, 9450340406, 9184330262, 8343410830, 8187342141, 8527708862, 10399135844, 11306223198, 13780604183, 17856369582, 24615549363, 22360961842, 27260886597, 33756239169, 33271921136, 38501122438, 40377929597, 36211447840, 36089700024, 38997129809, 40225448651, 37906944206, 35304238099
Peru, Gross Domestic Product (GDP), current US$, X, 4241381119, 5026099956, 5947054339, 6029751897, 5583979280, 6250645607, 5839793282, 6511627907, 7209302326, 8630490956, 10878552972, 13276911962, 12662352220, 11408581960, 9798602058, 12513410271, 16648477049, 20335387078, 20686192397, 16053328940, 16829089773, 14529461088, 21604588636, 35388803643, 30910513719, 34754048243, 29118873770, 34354513205, 35884248340, 34642889103, 44662900518, 53371153846, 55274184783, 58143884892, 55490102389, 50204630542, 51743266476, 52048952046, 54796246268, 58743406219, 66780929779, 76080414462, 88658557838, 102202188011, 120612089625, 120850736480, 147527631521, 171761737047, 192649991136, 201175541637, 200786240837, 189802961890, 191898127861, 211007952316, 222574514540, 228473278308, 203195587020
Philippines, Gross Domestic Product (GDP), current US$, X, 5271360642, 5784398850, 6371486693, 6809047600, 7591602924, 8408265264, 7559115518, 8375075197, 9067815975, 11412449174, 15607882556, 16875240685, 19381054332, 22283109807, 25762223399, 31218296297, 36848079268, 40499388874, 42206011278, 37759181030, 35730184921, 34961486975, 33987206739, 37791488666, 43152128958, 48513772975, 50508286643, 51784144315, 60422329033, 62036529910, 73159337837, 84644329825, 94648084429, 94106316501, 74492416329, 85640170315, 83669788255, 78921157072, 84307346433, 87039092439, 95002000250, 107419977968, 127652927612, 155980408072, 181624627927, 175974754207, 208368892319, 234216730703, 261920542606, 283902829720, 297483553299, 306445871631, 318627003965, 328480738148, 346841896890, 376823404772, 361489354350
Poland, Gross Domestic Product (GDP), current US$, X, , , , , , , 28276836750, 31307975094, 34614954085, 40974984191, 45975906942, 48952764458, 54575716867, 60529431627, 68549906970, 76736765663, 59107766302, 56017430038, 68052502098, 78719539378, 78825865066, 73333305545, 76339616038, 66017767865, 71092877274, 84931072048, 66049911579, 85650633861, 94471882591, 96310106560, 110945249185, 142293761469, 160193242090, 159358194732, 174685791564, 170030647848, 172220451787, 190905493539, 199070432431, 217828661057, 255107275407, 306145913284, 344626630395, 429020755433, 533599853343, 439731636117, 479834179020, 528292749881, 498517189759, 521013515295, 542469930920, 477811911394, 472632362079, 526504233551, 587409034485, 597284453850, 596617981106
Portugal, Gross Domestic Product (GDP), current US$, X, 4235608178, 4687464055, 5135387846, 5740241166, 6354262628, 6969025826, 8107986478, 9204213323, 11235629546, 15092894648, 17507496582, 19354199736, 20335257192, 21436760563, 23492061338, 26619630726, 32895353122, 31978106679, 30526883139, 27241253912, 25218249195, 27115009111, 38744055266, 48181654495, 56344182076, 60594212811, 78718277232, 89236920972, 107597474979, 95013548958, 99692436082, 118120252524, 122635805339, 117022585149, 123952211126, 127423640970, 118310619502, 121497802257, 134162194152, 164855784907, 189042717277, 197175426553, 208571010351, 240178475646, 262354497759, 243686955801, 237880908318, 244797226567, 216236608774, 226369502104, 229596170847, 199313894327, 206286022782, 221357874719, 242313116578, 239986922639, 228539245045
Puerto Rico, Gross Domestic Product (GDP), current US$, X, 2570500000, 2881500000, 3170500000, 3532700000, 3941700000, 4460700000, 5105645474, 5726370760, 6417956532, 7100415807, 7793015635, 8313226047, 9095062749, 10050302922, 11321928375, 12929206160, 14638903540, 16180267725, 16999624476, 17519834889, 19432343345, 20574169709, 22277782756, 24213614486, 26545941872, 28664303571, 31034151006, 32740806219, 35116737987, 37441966985, 40248872291, 43246420009, 45978285217, 48864286843, 54846199560, 58653977531, 62569245373, 70180745093, 72630702904, 75878722302, 80322313000, 83914521341, 87276164365, 89524100000, 93639300000, 96385600000, 98381300000, 100351700000, 101564800000, 102450000000, 102445800000, 103375500000, 104336700000, 103445526000, 100925000000, 104914600000, 103138300000
Qatar, Gross Domestic Product (GDP), current US$, X, , , , , , , 538935598, 713542654, 1030063887, 1503054561, 1935094626, 2469524218, 3206311027, 3509457316, 3931749595, 5632962972, 7837916673, 8672527475, 7611263738, 6484890112, 6870329671, 6153296703, 5053021978, 5446428571, 6038186813, 6487912088, 7360439560, 6883516484, 7646153846, 7156593407, 7374450549, 8137912088, 9059340659, 11297802198, 10255494505, 12393131868, 17759890110, 17538461538, 19363736264, 23533791209, 31734169415, 44530499464, 60881951687, 79711970990, 115270007218, 97798481937, 125122369370, 167775268614, 186833502362, 198727642979, 206224598565, 161739955578, 151732181857, 161099122215, 183334953813, 175837550996, 146400519343
Republic of Korea, Gross Domestic Product (GDP), current US$, X, 3358134143, 3017614366, 3806043709, 4702747059, 5955336766, 7475692344, 9005144003, 9903571249, 10862212682, 13876473370, 19543973941, 21784297521, 29902479339, 38446487603, 51972107438, 66946900826, 65398377598, 72933529442, 78358419744, 87760549491, 97510740086, 101296177100, 116836250703, 147948709376, 199591278729, 246928825053, 283365857507, 330647027808, 355524887887, 392665694219, 463619804281, 566580978641, 610167028541, 569755042937, 383331842799, 497514054592, 576179387820, 547656286965, 627246917018, 702714874851, 793175584972, 934901101762, 1053216892422, 1172614134912, 1047339041904, 943941876219, 1144066977320, 1253223016450, 1278427604741, 1370795179109, 1484318172645, 1465773245547, 1500111550981, 1623901466309, 1724755498918, 1651222574475, 1637895756535
Republic of Moldova, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2950183683, 2984805186, 2105959714, 2120549043, 2032467727, 2314646036, 2038497959, 1406269475, 1546243281, 1777301207, 1994845703, 2377045542, 3117982423, 3586531476, 4090547267, 5282149587, 7266815625, 6528290074, 6974982393, 8414351672, 8709138748, 9496717702, 9510198962, 7745241913, 8071469355, 9669741743, 11457443169, 11971345020, 11914353627
Romania, Gross Domestic Product (GDP), current US$, X, , , , , , , 12642096835, 15009728864, 17321418291, 20170754933, 21127040500, 22759526500, 25579853000, 27650633500, 32597247314, 35176444444, 36249241111, 43978574000, 51290708000, 47329105569, 40562527707, 50436457898, 54909453419, 61403465000, 63489668054, 56564589772, 40347052325, 30439879954, 20655800836, 27811976519, 31728130344, 37430238806, 36922493307, 35575197535, 41696111548, 35953162616, 37253738081, 40395114265, 46065502703, 57806382692, 74973660681, 98454374488, 122023721513, 174588782939, 214317174117, 174102268535, 166309355235, 183326239022, 170635805317, 190800390635, 199960856032, 177730689856, 188129590928, 211695857898, 241456382111, 249880118218, 248716039735
Russian Federation, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 493035279655, 460811084319, 410878641469, 402295086164, 394881380308, 407823983411, 272882470977, 197302878291, 261567146207, 308800832608, 347948360288, 434560366632, 596725032999, 771495423302, 999623133622, 1312427085943, 1677107161246, 1234615149496, 1539845082081, 2045922756056, 2208295137908, 2292470139653, 2059241613949, 1363482200819, 1276786364253, 1574199379405, 1657327992388, 1687449693108, 1483497644259
Rwanda, Gross Domestic Product (GDP), current US$, X, 129999994, 148799980, 124525703, 159560018, 172200018, 188700037, 227807455, 273832243, 308135671, 382373813, 501613182, 604242889, 673864040, 788926645, 956990983, 1172158250, 1325811542, 1486731611, 1486945138, 1563479713, 1677283180, 1812787181, 2038548784, 2279575008, 2459117649, 2507710293, 2435032064, 1812575129, 1914769388, 1854308804, 1141600742, 1230119922, 1389377125, 1950521330, 2188268087, 2156063513, 2068277714, 1966175942, 1966908638, 2138918140, 2375967506, 2932831837, 3318770538, 4067976342, 5176935125, 5671486723, 6120409602, 6881484483, 7651045362, 7815834873, 8240673796, 8525953149, 8690996221, 9252814353, 9641230420, 10357474541, 10332054286
Saint Kitts and Nevis, Gross Domestic Product (GDP), current US$, X, 13416633, 13593932, 14469078, 16742339, 14600000, 15850000, 24845242, 29869468, 34986781, 36876606, 48031020, 50859880, 42977030, 44496296, 49433333, 58840741, 68459259, 80888889, 86022222, 86874074, 98603704, 111007407, 130685185, 147748148, 172692593, 192518519, 217259259, 220540741, 242137037, 263755556, 295159259, 313485185, 333944444, 374266667, 382874074, 406188889, 421274074, 458185185, 480596296, 469400000, 506900000, 547203704, 644411111, 689285185, 751233333, 747862963, 760170370, 817759259, 800414815, 839770370, 916566667, 923155556, 971170370, 996944444, 1010822222, 1044711111, 927451852
Saint Lucia, Gross Domestic Product (GDP), current US$, X, , , , , , , 41222418, 47158548, 54036644, 60782879, 82538119, 95695108, 99468268, 108703244, 127278644, 154418543, 181191887, 207484747, 224385885, 243253539, 268278318, 298117841, 361467388, 395769961, 451000818, 510551076, 556509093, 598831286, 665261872, 665603659, 693481620, 739053270, 786487412, 801426988, 879726016, 926293307, 936200187, 883465006, 887924622, 964518306, 1059557777, 1119669500, 1268318519, 1336088889, 1437907407, 1401537037, 1486637037, 1577414815, 1605777778, 1665811111, 1756062963, 1809977778, 1865514815, 1996770370, 2065125926, 2118792593, 1616774074
Saint Vincent and the Grenadines, Gross Domestic Product (GDP), current US$, X, 14758296, 15108295, 16099960, 15835088, 15350000, 16650000, 21188008, 23027662, 31679579, 34641622, 37809624, 38169685, 37065866, 42472384, 53725376, 62394997, 69926183, 85864273, 99525493, 111566633, 121418475, 133372043, 150404782, 168006739, 193971815, 210172621, 234254901, 250893567, 275851566, 281981600, 287673775, 312193914, 329270440, 347222685, 375245701, 390132928, 396262963, 430296296, 461896296, 481803704, 521944444, 550755556, 611048148, 684418519, 695400000, 674870370, 681225926, 676096296, 692948148, 721207407, 727714815, 755400000, 774429630, 792177778, 811300000, 824718519, 809681481
Samoa, Gross Domestic Product (GDP), current US$, X, , , , , , , 41326764, 49123634, 57191669, 75686559, 85517470, 85463863, 77708110, 89858607, 98927001, 112217625, 115253971, 108330486, 111104000, 102527017, 100088962, 87598729, 92526477, 102395074, 121833095, 112555867, 115254862, 115015626, 121248600, 121986541, 203821057, 201508675, 226805880, 246941804, 231426266, 236094625, 237621453, 246223745, 271644576, 330770833, 395827533, 446712378, 463475983, 662004889, 674924616, 615019100, 692128577, 761073754, 755410841, 763966019, 780766706, 786885445, 821637502, 825065062, 834769077, 847239532, 771829937
San Marino, Gross Domestic Product (GDP), current US$, X, , , , , , , 80208451, 88184231, 102740596, 124129292, 141163390, 161065058, 158956123, 182192467, 222842741, 278446340, 337551311, 304642602, 302205606, 313357391, 309721199, 319840894, 452924270, 569913826, 630605447, 656819985, 832086735, 877422166, 929257389, 825148535, 894883573, 1019739874, 1174004153, 1107743878, 1188540427, 1257913241, 1140776269, 1201650860, 1297098320, 1655327594, 1941931806, 2027428774, 2165375316, 2487553677, 2751835710, 2362734550, 2139367774, 2053921104, 1800681632, 1865009448, 1844843168, 1418829692, 1467345667, 1528621195, 1655354304, 1616231660, 1555132346
Sao Tome and Principe, Gross Domestic Product (GDP), current US$, X, , , , , , , 35388800, 35462058, 39400569, 53267229, 54985116, 57157331, 49489989, 46796999, 52347930, 62534534, 77661587, 79408634, 76373482, 71430632, 74382091, 78679971, 110249544, 110272385, 94150708, 93717431, 113453583, 102210526, 90214496, 119582107, 124904141, 98615222, 128565308, 87417090, 68744131, 73515165, 72465434, 72230278, 81053329, 96343939, 105361124, 126193762, 134441165, 145827416, 188021169, 187821049, 197454025, 233213510, 252560581, 302925497, 348899565, 318257372, 347547473, 378598871, 415355831, 430633136, 476462168
Saudi Arabia, Gross Domestic Product (GDP), current US$, I, , , 3162592570.33, 3675185140.67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Saudi Arabia, Gross Domestic Product (GDP), current US$, X, , 2650000000, , , 4187777711, 4485777644, 5377333329, 7184806248, 9664266607, 14947435338, 45412957759, 46773202008, 64005665741, 74188986607, 80266524580, 111858455914, 164539677261, 184291342018, 153240321349, 129180639978, 119631279878, 103893950236, 86885666105, 85581600000, 88138400000, 95217333333, 117473333333, 132046904168, 136905066667, 132790666667, 134994933333, 143152000000, 158450933333, 165742133333, 146775466667, 161717066667, 189514933333, 184137638182, 189605957365, 215807858023, 258742133333, 328461160470, 376900136938, 415964582946, 519796737528, 429097900110, 528207332650, 671238840108, 735974843349, 746647127408, 756350347320, 654269739552, 644935682011, 688586094413, 786521889855, 792966838190, 700117923268
Senegal, Gross Domestic Product (GDP), current US$, X, 939145912, 955834760, 984942842, 984605218, 1034293671, 983621121, 1231806812, 1273053371, 1539434982, 1769952219, 1995962138, 2689049487, 2725724271, 2791325300, 3108770792, 3879092047, 4210305850, 3492956518, 3639117600, 3492691404, 3292922468, 3632030494, 5302138188, 6479948224, 7016176921, 6518107113, 8028360114, 7748267397, 8491719528, 7651217345, 5130911963, 6305506899, 6554707965, 6045781130, 6508792645, 6954020067, 6054968872, 6311158495, 6901516474, 8875670161, 10391804476, 11267094384, 12109220555, 14601216259, 17320699636, 16533038428, 16724613898, 18599110639, 18395462069, 19209970131, 19770923075, 17761402705, 19040319081, 20996569847, 23116701540, 23306213218, 24412490299
Serbia, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 32482062298, 43170972153, 52194237080, 45162894381, 41819451171, 49258136024, 43309253216, 48394267329, 47062201828, 39655949761, 40692661514, 44179075315, 50640663278, 51514242776, 53335020734
Seychelles, Gross Domestic Product (GDP), current US$, X, 15393032, 15603033, 16443035, 16632033, 16074027, 16452028, 22271753, 26541852, 37029048, 44582433, 52120186, 57761396, 59544672, 77935718, 103407803, 153846080, 178051932, 184605383, 177966306, 176648442, 182831995, 204083978, 252349250, 301190241, 342925750, 368308564, 445361463, 452338445, 523968541, 567010680, 583232050, 613998942, 603447655, 680194245, 735080621, 751589035, 746848934, 746284513, 837920679, 846384798, 839327273, 919102909, 1016406955, 1033664298, 967187766, 847421783, 969964870, 1018477304, 1059498462, 1328089688, 1342993794, 1377492466, 1425708688, 1528270954, 1547733407, 1582869257, 1058881171
Sierra Leone, Gross Domestic Product (GDP), current US$, X, 371848115, 359379856, 375479850, 348795303, 329860092, 408690163, 455419229, 484905949, 534541855, 609761797, 702128507, 750388034, 697398064, 794565201, 1025595589, 1181413025, 1332661457, 1428374808, 1606087812, 1396209336, 1711110020, 1376081593, 965343342, 818922783, 1283588936, 1211391825, 879295758, 1055725161, 920350554, 1040672380, 1234192002, 1178561806, 1274619892, 1150810523, 910059689, 906026848, 860650532, 1090465425, 1253320298, 1385785480, 1448538418, 1650494367, 1885112223, 2158496849, 2505458740, 2453899847, 2578026280, 2942546757, 3801862575, 4920343197, 5015180997, 4248107974, 3862721373, 3739577962, 4085114769, 4121733685, 3786610511
Singapore, Gross Domestic Product (GDP), current US$, X, 893722817, 974186784, 1095902965, 1237415176, 1425020122, 1659044471, 1920574149, 2271575773, 2951928890, 4230382118, 5265532243, 5789524736, 6072181883, 6703779620, 8063851544, 9722066170, 12081776260, 14366507185, 15878879926, 18010932074, 19563417591, 18572733680, 18780374298, 21628613712, 26551200666, 31436091800, 38891588201, 45464849064, 52131330700, 60603821967, 73688716391, 87812540788, 96293097895, 100123798454, 85728224856, 86286866724, 96076521349, 89793815728, 92538355643, 97646382413, 115033570415, 127807810334, 148627255182, 180941741378, 193617346347, 194150322022, 239807921966, 279356526366, 295092839975, 307576360585, 314863580758, 307998545269, 318753109987, 343331535022, 375969924812, 374397742198, 339988210353
Slovakia, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 13810323331, 15977664087, 20042195026, 21653525575, 21916978438, 22819560781, 20818397518, 20719405913, 21410391168, 24810702665, 33981839626, 43124835526, 49033427536, 57175135393, 77056509956, 96733211075, 89040925541, 90712671901, 99362720494, 94258572686, 98541305462, 100954719362, 88601289843, 89614053144, 95393515078, 105612792517, 105284375641, 105172564492
Slovenia, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 13100878725, 13257517355, 15049380906, 21353571132, 21504748284, 20764111063, 22144136618, 22711102766, 20291213416, 20876867678, 23488999070, 29635734734, 34415118608, 36204339761, 39478727403, 48003908915, 55554567022, 50365022483, 48161250405, 51516366655, 46580457470, 48401896808, 49930685013, 43090173395, 44736333522, 48589100043, 54163591695, 54178877606, 53589609581
